No,X1 transaction date,X2 house age,X3 distance to the nearest MRT station,X4 number of convenience stores,X5 latitude,X6 longitude,Y house price of unit area
386,2013403.0,14.0,8190949.0,9,2496764.0,12153052.0,94.06
387,2012925.0,34.0,7759273.0,8,2496796.0,12152732.0,63.62
388,2012830.0,6.0,8229561.0,5,2499459.0,12151249.0,40.58
389,2013355.0,42.0,8443351.0,8,2492958.0,12151716.0,24.22
390,2013406.0,20.0,8408205.0,7,2490011.0,12154260.0,38.89
391,2013574.0,10.0,7766188.0,7,2492720.0,12152796.0,48.92
392,2013045.0,3.0,7341330.0,0,2492179.0,12152574.0,90.72
393,2013008.0,7.0,7880693.0,8,2496618.0,12150498.0,66.91
394,2013378.0,23.0,7291691.0,5,2496337.0,12150080.0,16.12
395,2012979.0,15.0,8820788.0,8,2495935.0,12154818.0,9.58
396,2013520.0,36.0,7707529.0,2,2490162.0,12151885.0,18.85
397,2013453.0,19.0,7315964.0,2,2497288.0,12153016.0,52.71
398,2013060.0,11.0,7052056.0,5,2493235.0,12150399.0,110.16
399,2013355.0,27.0,8321098.0,8,2496651.0,12153416.0,77.65
400,2013358.0,31.0,8302851.0,6,2495566.0,12154663.0,95.72
401,2012761.0,7.0,7696742.0,2,2493427.0,12152878.0,58.85
402,2013494.0,7.0,7146694.0,2,2491346.0,12150631.0,47.35
403,2013130.0,2.0,7837939.0,1,2490944.0,12152909.0,19.51
404,2013424.0,32.0,7636628.0,8,2498315.0,12153832.0,103.87
405,2012960.0,29.0,8385122.0,2,2499184.0,12152032.0,93.67
406,2013487.0,21.0,8239186.0,10,2496498.0,12154399.0,26.08
407,2013024.0,37.0,7745815.0,4,2491034.0,12153243.0,63.9
408,2012677.0,35.0,7445722.0,8,2494020.0,12154496.0,61.16
409,2013496.0,26.0,9021132.0,7,2497289.0,12153118.0,76.3
410,2012751.0,38.0,7928708.0,1,2497798.0,12150656.0,111.59
411,2012959.0,9.0,8407938.0,2,2491182.0,12151548.0,71.32
412,2013537.0,5.0,7287516.0,1,2490000.0,12151009.0,66.97
413,2013538.0,12.0,7993325.0,7,2497121.0,12154544.0,13.13
414,2013192.0,3.0,7056329.0,5,2493566.0,12153802.0,14.51
415,2013246.0,23.0,8033962.0,5,2492545.0,12153382.0,28.19
416,2013078.0,41.0,8972000.0,8,2490129.0,12151505.0,11.17
417,2012936.0,2.0,7785936.0,7,2495403.0,12150920.0,89.29
418,2012968.0,5.0,7079770.0,3,2498512.0,12153782.0,87.09
419,2013283.0,20.0,7063323.0,3,2499576.0,12152371.0,22.55
420,2013356.0,41.0,7793668.0,8,2495657.0,12151129.0,99.49
421,2013392.0,14.0,7327348.0,0,2495145.0,12153083.0,24.61
422,2013390.0,22.0,7047769.0,1,2490851.0,12150202.0,40.7
423,2012751.0,2.0,8546915.0,1,2495489.0,12151631.0,34.96
424,2013120.0,6.0,7937957.0,5,2493800.0,12152343.0,48.52
425,2012720.0,43.0,7591681.0,3,2496071.0,12150740.0,35.59
426,2013170.0,42.0,8841216.0,10,2493887.0,12154923.0,61.34
427,2013071.0,0.0,7237575.0,9,2492403.0,12151045.0,52.37
428,2013480.0,42.0,8955433.0,2,2490950.0,12150652.0,116.02
429,2012988.0,28.0,7642252.0,2,2493149.0,12151018.0,13.75
430,2012774.0,38.0,8817324.0,2,2490966.0,12153845.0,23.23
431,2012798.0,20.0,8233384.0,5,2491769.0,12152128.0,13.41
432,2013365.0,23.0,8691118.0,7,2499873.0,12152827.0,76.38
433,2013233.0,21.0,9012903.0,10,2494441.0,12150105.0,13.59
434,2012760.0,29.0,7589964.0,6,2495319.0,12150172.0,99.52
435,2012744.0,6.0,8966105.0,3,2498736.0,12152229.0,63.86
436,2013309.0,1.0,7796727.0,10,2499956.0,12154083.0,65.52
437,2012734.0,13.0,7788605.0,3,2495827.0,12154426.0,69.32
438,2013420.0,31.0,7696298.0,10,2498125.0,12150434.0,26.37
439,2013314.0,9.0,8107507.0,9,2493269.0,12152692.0,29.33
440,2012742.0,29.0,7315320.0,10,2493057.0,12154566.0,42.64
441,2012745.0,42.0,8132676.0,10,2494027.0,12151940.0,72.83
442,2013571.0,4.0,8108115.0,10,2496725.0,12154148.0,30.69
443,2013010.0,29.0,8558551.0,1,2496822.0,12150668.0,20.38
444,2013007.0,19.0,8705319.0,0,2493152.0,12154677.0,114.22
445,2013412.0,38.0,7900969.0,8,2491332.0,12153757.0,10.02
446,2013535.0,8.0,7618455.0,1,2496324.0,12154707.0,95.82
447,2013570.0,30.0,7530497.0,7,2491283.0,12153383.0,94.21
448,2013357.0,37.0,7398124.0,8,2495785.0,12151817.0,40.26
449,2013012.0,41.0,7117924.0,3,2496934.0,12154691.0,22.51
450,2012743.0,30.0,7700514.0,7,2497006.0,12151378.0,23.6
451,2013379.0,22.0,7552820.0,8,2497535.0,12151661.0,84.25
452,2013178.0,27.0,8976909.0,9,2498729.0,12153504.0,78.24
453,2013056.0,38.0,8140853.0,9,2495000.0,12153827.0,93.62
454,2013497.0,25.0,7710392.0,4,2497302.0,12154647.0,110.63
455,2012769.0,1.0,8187408.0,6,2496192.0,12151024.0,83.64
456,2013118.0,41.0,7284742.0,9,2491866.0,12153990.0,24.73
457,2012677.0,30.0,7908339.0,3,2490257.0,12153693.0,34.35
458,2013096.0,30.0,8281029.0,0,2492845.0,12150319.0,100.16
459,2012719.0,9.0,8000092.0,2,2494430.0,12151936.0,30.6
460,2012776.0,29.0,7821881.0,4,2496171.0,12151414.0,15.57
461,2012775.0,17.0,9033022.0,2,2498500.0,12151522.0,84.89
462,2013262.0,29.0,8800777.0,10,2491962.0,12154915.0,51.84
463,2013350.0,5.0,8275243.0,6,2491255.0,12153214.0,108.71
464,2013201.0,29.0,8164722.0,8,2499635.0,12153588.0,79.06
465,2013548.0,44.0,8269627.0,5,2491080.0,12154883.0,17.54
466,2013010.0,2.0,7411805.0,9,2494785.0,12151886.0,111.77
467,2012929.0,43.0,7808296.0,0,2495856.0,12154009.0,36.02
468,2013463.0,18.0,7080719.0,6,2495414.0,12152173.0,44.66
469,2012872.0,38.0,7972780.0,2,2490860.0,12154348.0,51.81
470,2013549.0,34.0,8110814.0,4,2490570.0,12150903.0,13.23
471,2012678.0,25.0,7465886.0,9,2491055.0,12154738.0,62.17
472,2013555.0,32.0,8972023.0,3,2495856.0,12151094.0,21.15
473,2012707.0,38.0,8860386.0,9,2495443.0,12151631.0,51.67
474,2013483.0,18.0,8477221.0,4,2492337.0,12153781.0,46.14
475,2013150.0,14.0,8091099.0,4,2496378.0,12151969.0,92.54
476,2013577.0,29.0,8779614.0,5,2498201.0,12153041.0,95.87
477,2012735.0,35.0,7267263.0,9,2490416.0,12152223.0,24.46
478,2013174.0,33.0,8617072.0,9,2494981.0,12153712.0,47.88
479,2013555.0,35.0,7255334.0,10,2496893.0,12151142.0,48.63
480,2013146.0,19.0,8624642.0,5,2492523.0,12150292.0,24.24
481,2013244.0,36.0,7564112.0,7,2493078.0,12151500.0,95.35
482,2013304.0,5.0,8794182.0,7,2496136.0,12152372.0,85.32
483,2013083.0,24.0,8931138.0,10,2498979.0,12150840.0,28.52
484,2013242.0,0.0,7304378.0,8,2498099.0,12151774.0,47.9
485,2013202.0,14.0,7946452.0,7,2495831.0,12152000.0,19.23
486,2013492.0,16.0,9006714.0,10,2497302.0,12150287.0,76.64
487,2012709.0,17.0,7988861.0,1,2493648.0,12152917.0,20.94
488,2012924.0,30.0,8766478.0,9,2496410.0,12154422.0,115.95
489,2013538.0,17.0,8204313.0,10,2494662.0,12150759.0,93.4
490,2013482.0,20.0,7767777.0,0,2491899.0,12152989.0,50.49
491,2013084.0,10.0,7584601.0,9,2497017.0,12153324.0,71.18
492,2013235.0,16.0,7415714.0,1,2495565.0,12152097.0,107.76
493,2012921.0,10.0,8558339.0,1,2493586.0,12153505.0,68.5
494,2012839.0,3.0,7790710.0,2,2499113.0,12152054.0,26.78
495,2013092.0,26.0,8045868.0,9,2490209.0,12152523.0,49.22
496,2012991.0,29.0,8007104.0,6,2493158.0,12150037.0,100.26
497,2013202.0,27.0,8180885.0,1,2490569.0,12153459.0,78.4
498,2012738.0,20.0,8770630.0,0,2497665.0,12153307.0,79.11
499,2013560.0,17.0,9006206.0,5,2497021.0,12150192.0,102.86
500,2013570.0,38.0,7833757.0,8,2493314.0,12151841.0,105.85
501,2013307.0,23.0,8692778.0,2,2496757.0,12154895.0,108.69
502,2013158.0,21.0,8563923.0,5,2493959.0,12152104.0,18.02
503,2012951.0,1.0,8173214.0,2,2497563.0,12152510.0,67.4
504,2013412.0,15.0,8955696.0,0,2494542.0,12154550.0,88.98
505,2013294.0,17.0,7410092.0,4,2494123.0,12153586.0,90.79
506,2012816.0,17.0,7223512.0,9,2499347.0,12152910.0,74.28
507,2013501.0,25.0,8746870.0,10,2492509.0,12153989.0,25.93
508,2013420.0,23.0,7898327.0,3,2491204.0,12154322.0,95.24
509,2013537.0,27.0,8732565.0,6,2495845.0,12152284.0,86.74
510,2013332.0,34.0,8826911.0,5,2499693.0,12152376.0,17.07
511,2013229.0,36.0,7127764.0,9,2493778.0,12151930.0,58.57
512,2013050.0,31.0,8807221.0,6,2490620.0,12154834.0,26.72
513,2013521.0,42.0,7917084.0,4,2493393.0,12153486.0,44.69
514,2013460.0,1.0,8044144.0,3,2495059.0,12150416.0,9.59
515,2012708.0,9.0,8281761.0,6,2491619.0,12154315.0,51.6
516,2012691.0,0.0,8895014.0,6,2496581.0,12152403.0,68.03
517,2013012.0,28.0,7039104.0,5,2499977.0,12150344.0,75.69
518,2013409.0,39.0,7975434.0,7,2494517.0,12152749.0,80.52
519,2013571.0,11.0,8406808.0,3,2493547.0,12152086.0,99.51
520,2012805.0,41.0,8478374.0,9,2494007.0,12154389.0,31.28
521,2013211.0,3.0,8416648.0,4,2491151.0,12151020.0,20.84
522,2013016.0,41.0,7275001.0,3,2498833.0,12154132.0,101.18
523,2013555.0,15.0,7612445.0,0,2494148.0,12152788.0,24.81
524,2013438.0,4.0,7733791.0,7,2493873.0,12150273.0,114.73
525,2013435.0,21.0,8645562.0,0,2496597.0,12154859.0,100.19
526,2013096.0,11.0,7570233.0,4,2494420.0,12152563.0,62.65
527,2013047.0,12.0,7431019.0,5,2496482.0,12151454.0,115.46
528,2012917.0,13.0,8958561.0,5,2490614.0,12152347.0,18.3
529,2012719.0,35.0,7018131.0,4,2498137.0,12154289.0,40.91
530,2013459.0,24.0,9041148.0,2,2499405.0,12151525.0,77.74
531,2013412.0,14.0,8384510.0,4,2496488.0,12150963.0,46.07
532,2013583.0,27.0,8694722.0,7,2499546.0,12150645.0,109.63
533,2013580.0,31.0,7602675.0,1,2491514.0,12151489.0,14.81
534,2013176.0,12.0,7029283.0,5,2494774.0,12153900.0,67.98
535,2013371.0,18.0,8509390.0,8,2496018.0,12152358.0,72.54
536,2013532.0,5.0,8706331.0,7,2495817.0,12151137.0,79.33
537,2013445.0,8.0,8514722.0,10,2494015.0,12150831.0,35.7
538,2012894.0,30.0,7292215.0,7,2493381.0,12151664.0,47.67
539,2013080.0,8.0,8541217.0,7,2491268.0,12154700.0,100.32
540,2012785.0,23.0,8572913.0,6,2493917.0,12151715.0,29.02
541,2013541.0,31.0,8347114.0,7,2491627.0,12154941.0,98.47
542,2013222.0,5.0,8567171.0,5,2497344.0,12152426.0,69.44
543,2012876.0,25.0,8730422.0,1,2492088.0,12150896.0,91.36
544,2013282.0,11.0,8255192.0,1,2490586.0,12154456.0,86.03
545,2013233.0,42.0,7181250.0,7,2495524.0,12152302.0,30.41
546,2012995.0,21.0,7997494.0,10,2495952.0,12153548.0,70.11
547,2012771.0,35.0,7158840.0,0,2498719.0,12154919.0,102.96
548,2013282.0,24.0,7833672.0,5,2495770.0,12150251.0,55.09
549,2013144.0,2.0,7832779.0,5,2493455.0,12150483.0,113.83
550,2013374.0,28.0,7135030.0,10,2498030.0,12153602.0,57.3
551,2013143.0,42.0,7713549.0,3,2495403.0,12151409.0,23.29
552,2013448.0,26.0,7227058.0,10,2490793.0,12150922.0,50.4
553,2013173.0,36.0,8653331.0,10,2495659.0,12150197.0,112.19
554,2013181.0,39.0,8938596.0,9,2499080.0,12150109.0,42.74
555,2013470.0,10.0,7147931.0,2,2493963.0,12153872.0,103.0
556,2013037.0,9.0,8953789.0,10,2492963.0,12150672.0,104.45
557,2012790.0,27.0,8068986.0,2,2491435.0,12152339.0,46.09
558,2012693.0,18.0,7612793.0,0,2491514.0,12153029.0,16.75
559,2013359.0,37.0,7157230.0,2,2494328.0,12152142.0,87.23
560,2013235.0,39.0,8024080.0,3,2495957.0,12150136.0,41.84
561,2013312.0,15.0,8625266.0,10,2490806.0,12153918.0,93.64
562,2012862.0,10.0,8446420.0,10,2499396.0,12150053.0,56.25
563,2012792.0,34.0,7102743.0,4,2497551.0,12153809.0,60.93
564,2012680.0,12.0,7149128.0,2,2495866.0,12154467.0,93.09
565,2012988.0,36.0,7824120.0,5,2498284.0,12152164.0,49.62
566,2013207.0,19.0,7604048.0,10,2490802.0,12152678.0,56.3
567,2013026.0,29.0,7475367.0,4,2494768.0,12152385.0,48.94
568,2013068.0,4.0,7574824.0,2,2496301.0,12151946.0,47.97
569,2013495.0,27.0,8643609.0,5,2498287.0,12154437.0,65.4
570,2012986.0,20.0,8900834.0,5,2497835.0,12154470.0,96.49
571,2013138.0,26.0,7828681.0,7,2492771.0,12151679.0,47.36
572,2013385.0,7.0,8853546.0,1,2499409.0,12153075.0,65.22
573,2013030.0,32.0,7657654.0,0,2491243.0,12154635.0,81.31
574,2013237.0,38.0,7974602.0,3,2498751.0,12154810.0,37.21
575,2013457.0,9.0,7462366.0,6,2499709.0,12152545.0,38.1
576,2013537.0,4.0,8310162.0,10,2491772.0,12152264.0,110.18
577,2012802.0,1.0,9002610.0,9,2497221.0,12151393.0,87.12
578,2013516.0,28.0,8234509.0,2,2490403.0,12154794.0,71.03
579,2013118.0,27.0,7731947.0,2,2494054.0,12150714.0,78.78
580,2012904.0,24.0,8325179.0,4,2495163.0,12152899.0,10.82
581,2013088.0,10.0,7251447.0,4,2495806.0,12151413.0,75.53
582,2013565.0,17.0,8817846.0,9,2499359.0,12151395.0,63.6
583,2013118.0,26.0,8029112.0,2,2496723.0,12152025.0,67.58
584,2012968.0,22.0,7919193.0,8,2494813.0,12154994.0,47.1
585,2013247.0,43.0,8198449.0,3,2498097.0,12150275.0,16.55
586,2012887.0,6.0,8278062.0,2,2499505.0,12152893.0,28.85
587,2012736.0,30.0,7146825.0,10,2490221.0,12150413.0,112.09
588,2012785.0,18.0,8396366.0,1,2499825.0,12150773.0,52.52
589,2012784.0,19.0,7494897.0,9,2490861.0,12152198.0,58.89
590,2012806.0,31.0,8460466.0,10,2498144.0,12152552.0,13.39
591,2012794.0,30.0,8682582.0,8,2492803.0,12151294.0,11.73
592,2013254.0,43.0,8644582.0,3,2491322.0,12151582.0,86.42
593,2012834.0,6.0,8130199.0,2,2494399.0,12150435.0,66.74
594,2012984.0,5.0,8064063.0,6,2496440.0,12151516.0,63.51
595,2013488.0,32.0,7292268.0,7,2493810.0,12154833.0,34.32
596,2013101.0,25.0,8586053.0,10,2490546.0,12154724.0,89.45
597,2013278.0,12.0,7555197.0,1,2495995.0,12151674.0,26.09
598,2012825.0,3.0,8016043.0,6,2499024.0,12152854.0,28.47
599,2012843.0,4.0,7581513.0,4,2493832.0,12154548.0,58.23
600,2012704.0,39.0,7273760.0,10,2492163.0,12150031.0,39.06
601,2012822.0,8.0,8287827.0,4,2494426.0,12154053.0,34.8
602,2012922.0,14.0,7111142.0,2,2490484.0,12154742.0,78.51
603,2012829.0,10.0,8531433.0,4,2498205.0,12150457.0,79.14
604,2012748.0,16.0,7649657.0,1,2498263.0,12150807.0,98.21
605,2012778.0,3.0,7000276.0,3,2495880.0,12154804.0,53.51
606,2013089.0,23.0,8045569.0,5,2493531.0,12152688.0,15.63
607,2012856.0,3.0,7095841.0,0,2497998.0,12150071.0,37.68
608,2013001.0,35.0,7564934.0,9,2495547.0,12151288.0,115.3
609,2013128.0,10.0,8446195.0,3,2498259.0,12152250.0,73.13
610,2013299.0,24.0,7128238.0,5,2496315.0,12153465.0,85.6
611,2012703.0,39.0,8716956.0,8,2497844.0,12153666.0,8.41
612,2013399.0,29.0,7007814.0,10,2495986.0,12154977.0,64.55
613,2013242.0,23.0,7504904.0,10,2494141.0,12151438.0,11.72
614,2012742.0,14.0,8515598.0,1,2499579.0,12152691.0,70.16
615,2013467.0,15.0,7646964.0,10,2495411.0,12152667.0,108.79
616,2013511.0,29.0,7208432.0,6,2496051.0,12152028.0,114.03
617,2012723.0,44.0,7736897.0,5,2492205.0,12150846.0,67.01
618,2012921.0,29.0,7553118.0,1,2496257.0,12154887.0,57.96
619,2013405.0,24.0,8723857.0,7,2495716.0,12154267.0,111.46
620,2013352.0,32.0,7640986.0,6,2491848.0,12152492.0,81.63
621,2012836.0,20.0,8613845.0,10,2490596.0,12153016.0,14.73
622,2012859.0,3.0,8824419.0,4,2496044.0,12151136.0,58.78
623,2013006.0,25.0,7887420.0,4,2497637.0,12152719.0,34.0
624,2013111.0,42.0,8861385.0,6,2495234.0,12153475.0,59.23
625,2013233.0,8.0,7771844.0,8,2492268.0,12152576.0,57.66
626,2013005.0,30.0,8972125.0,10,2496665.0,12154951.0,71.58
627,2013091.0,9.0,7182651.0,8,2490801.0,12153057.0,46.81
628,2013352.0,23.0,8405371.0,8,2494418.0,12151855.0,25.65
629,2012701.0,4.0,8010149.0,5,2491634.0,12153861.0,62.96
630,2012898.0,20.0,7792977.0,9,2491845.0,12150852.0,98.84
631,2013320.0,33.0,8294279.0,5,2492023.0,12151923.0,80.57
632,2013487.0,15.0,8439814.0,2,2493867.0,12151735.0,44.79
633,2013136.0,29.0,7008926.0,0,2490512.0,12152159.0,110.41
634,2013154.0,35.0,7341520.0,6,2493978.0,12153909.0,107.85
635,2012765.0,41.0,8458611.0,3,2495117.0,12152421.0,30.61
636,2013077.0,10.0,8363162.0,0,2494833.0,12153970.0,11.93
637,2013155.0,17.0,8976153.0,7,2493828.0,12152882.0,89.07
638,2012889.0,7.0,8556783.0,5,2498391.0,12151710.0,98.55
639,2012914.0,43.0,8944906.0,5,2491453.0,12154050.0,113.97
640,2013013.0,41.0,8437121.0,1,2495057.0,12151191.0,105.39
641,2012685.0,24.0,7609697.0,0,2490620.0,12151122.0,73.6
642,2012962.0,37.0,7215535.0,1,2490712.0,12152523.0,65.85
643,2012861.0,23.0,8599304.0,3,2495739.0,12151304.0,10.66
644,2012967.0,27.0,8317676.0,1,2495660.0,12150045.0,34.71
645,2012777.0,4.0,7098570.0,0,2498780.0,12153241.0,58.11
646,2013483.0,33.0,7736521.0,6,2495579.0,12152555.0,76.67
647,2013211.0,6.0,8957235.0,10,2499598.0,12152228.0,68.84
648,2013289.0,36.0,8023624.0,10,2490487.0,12154835.0,89.22
649,2013390.0,34.0,7885193.0,7,2490980.0,12152856.0,38.35
650,2013124.0,31.0,7936273.0,5,2490441.0,12154317.0,69.69
651,2012747.0,2.0,7427292.0,3,2491853.0,12150697.0,17.29
652,2013159.0,13.0,7754230.0,5,2495413.0,12152846.0,53.06
653,2013205.0,12.0,7756492.0,2,2496456.0,12154340.0,90.04
654,2013350.0,16.0,7107098.0,7,2490456.0,12152916.0,83.8
655,2013062.0,4.0,8570141.0,9,2499460.0,12153590.0,116.47
656,2012784.0,41.0,7852004.0,1,2498422.0,12151860.0,38.14
657,2012927.0,24.0,8681856.0,4,2492966.0,12150462.0,62.35
658,2013000.0,13.0,8739477.0,0,2490772.0,12152290.0,43.82
659,2013259.0,17.0,7433656.0,5,2491699.0,12151972.0,56.02
660,2013190.0,20.0,8344686.0,1,2491269.0,12154335.0,101.78
661,2012993.0,26.0,7966102.0,3,2491233.0,12151220.0,82.79
662,2013571.0,23.0,8800454.0,5,2495186.0,12154834.0,104.58
663,2013222.0,40.0,7441320.0,9,2492458.0,12154791.0,29.97
664,2012884.0,22.0,8386539.0,10,2493581.0,12151238.0,103.58
665,2012760.0,43.0,8243221.0,7,2499895.0,12151740.0,14.17
666,2012807.0,37.0,7604070.0,7,2496843.0,12154478.0,105.26
667,2012892.0,9.0,7279432.0,10,2499490.0,12154833.0,43.77
668,2012814.0,41.0,8332998.0,5,2491426.0,12152217.0,42.17
669,2012838.0,5.0,8510879.0,3,2493821.0,12151605.0,63.88
670,2012928.0,36.0,7645649.0,7,2495547.0,12152630.0,110.98
671,2012826.0,17.0,8319073.0,7,2490768.0,12153439.0,12.85
672,2013488.0,38.0,7808282.0,9,2490042.0,12151367.0,46.31
673,2012740.0,38.0,8458940.0,0,2496704.0,12153682.0,101.74
674,2013147.0,35.0,7407516.0,3,2496418.0,12150258.0,51.13
675,2013043.0,35.0,8821029.0,3,2494108.0,12150246.0,29.49
676,2013567.0,13.0,7587927.0,6,2494896.0,12151931.0,54.28
677,2012770.0,4.0,7752345.0,10,2494154.0,12151767.0,49.97
678,2013031.0,18.0,7118833.0,6,2490240.0,12151578.0,108.2
679,2013555.0,8.0,7228110.0,10,2493354.0,12152455.0,91.34
680,2013460.0,30.0,8055250.0,7,2491771.0,12151604.0,63.11
681,2013415.0,15.0,7547389.0,10,2490984.0,12150961.0,116.22
682,2012903.0,43.0,8709063.0,4,2499567.0,12151547.0,58.73
683,2012824.0,28.0,7030057.0,6,2495994.0,12154875.0,14.0
684,2013279.0,36.0,7775477.0,7,2497287.0,12152056.0,36.42
685,2013518.0,6.0,7690076.0,8,2493154.0,12152224.0,55.52
686,2013177.0,38.0,7039537.0,2,2493931.0,12152883.0,24.84
687,2013191.0,40.0,7254409.0,2,2492369.0,12154917.0,111.74
688,2012923.0,21.0,7846150.0,3,2490970.0,12151208.0,91.88
689,2013372.0,27.0,8008207.0,4,2491790.0,12153406.0,37.08
690,2012838.0,33.0,7827018.0,9,2497975.0,12153580.0,72.53
691,2012963.0,8.0,8086089.0,0,2496775.0,12153037.0,86.89
692,2013057.0,22.0,8217405.0,6,2495469.0,12150443.0,111.05
693,2013132.0,17.0,7020300.0,8,2494751.0,12153384.0,104.49
694,2012889.0,6.0,7949356.0,7,2499224.0,12150320.0,64.22
695,2012772.0,16.0,8970940.0,4,2490727.0,12152981.0,92.73
696,2013226.0,3.0,8061736.0,3,2492806.0,12153698.0,69.38
697,2012931.0,1.0,8385985.0,6,2493499.0,12151055.0,68.34
698,2013199.0,6.0,7637951.0,4,2497824.0,12154208.0,20.21
699,2012808.0,42.0,8583281.0,6,2499925.0,12150152.0,21.46
700,2013108.0,24.0,8581093.0,0,2492407.0,12154219.0,65.8
701,2013155.0,42.0,8066366.0,0,2498743.0,12152302.0,37.15
702,2012714.0,19.0,8996540.0,9,2498306.0,12151088.0,9.91
703,2012975.0,14.0,7256826.0,2,2492247.0,12150669.0,87.04
704,2012790.0,22.0,7034668.0,10,2493993.0,12154767.0,11.17
705,2012725.0,19.0,8575440.0,1,2494097.0,12150363.0,73.02
706,2013574.0,5.0,8651122.0,1,2499782.0,12150995.0,66.86
707,2012962.0,28.0,7245897.0,6,2491809.0,12151739.0,114.07
708,2013409.0,9.0,7543278.0,9,2497992.0,12153101.0,60.82
709,2012900.0,27.0,7035905.0,1,2493342.0,12152724.0,14.59
710,2013291.0,28.0,7599994.0,10,2497309.0,12150628.0,68.23
711,2013363.0,7.0,8581544.0,3,2494200.0,12151449.0,100.04
712,2013213.0,3.0,8059543.0,1,2495784.0,12151194.0,117.15
713,2013099.0,34.0,7712066.0,5,2498326.0,12151068.0,54.89
714,2013044.0,20.0,7760432.0,7,2498042.0,12152056.0,42.8
715,2012987.0,3.0,7002769.0,9,2498664.0,12153520.0,107.24
716,2013518.0,44.0,7613274.0,3,2490596.0,12151087.0,28.62
717,2013428.0,3.0,8322400.0,4,2496921.0,12151833.0,75.24
718,2013551.0,30.0,8992818.0,3,2491400.0,12151955.0,52.19
719,2012781.0,43.0,8732753.0,2,2494158.0,12154882.0,12.11
720,2013336.0,10.0,7048266.0,4,2495486.0,12154773.0,45.77
721,2013527.0,6.0,8838101.0,8,2494027.0,12154001.0,36.75
722,2012833.0,5.0,8602115.0,7,2495196.0,12151208.0,83.0
723,2012728.0,13.0,8596342.0,7,2499965.0,12150340.0,111.87
724,2013346.0,4.0,7936879.0,7,2491352.0,12151585.0,37.06
725,2013193.0,30.0,7814162.0,7,2496755.0,12151334.0,96.78
726,2013438.0,3.0,7619646.0,6,2493960.0,12152530.0,13.68
727,2012795.0,22.0,7134386.0,7,2491330.0,12153889.0,66.74
728,2013395.0,44.0,7466880.0,10,2491587.0,12154292.0,15.35
729,2012852.0,36.0,7504454.0,7,2499493.0,12154224.0,110.25
730,2012817.0,27.0,7990231.0,7,2498796.0,12151798.0,91.82
731,2012817.0,13.0,8528977.0,9,2499070.0,12153436.0,79.91
732,2013413.0,27.0,7969228.0,6,2499915.0,12151564.0,98.15
733,2013276.0,23.0,7118327.0,0,2492083.0,12150305.0,78.76
734,2013146.0,19.0,8959261.0,3,2493554.0,12153508.0,114.09
735,2012996.0,6.0,8928443.0,3,2496692.0,12150049.0,86.06
736,2013471.0,39.0,8606188.0,4,2494838.0,12152046.0,109.22
737,2013026.0,20.0,9027866.0,9,2494184.0,12151647.0,64.43
738,2013415.0,9.0,8113796.0,5,2493578.0,12153467.0,20.47
739,2013069.0,16.0,8969445.0,3,2495938.0,12153831.0,65.65
740,2013012.0,18.0,7154658.0,1,2495756.0,12151520.0,21.54
741,2013091.0,36.0,7748039.0,5,2491615.0,12154058.0,72.72
742,2012943.0,32.0,7461041.0,7,2494717.0,12151470.0,60.63
743,2013352.0,34.0,7400597.0,7,2495535.0,12152232.0,76.02
744,2013127.0,0.0,7288027.0,6,2495703.0,12153635.0,8.7
745,2012880.0,18.0,8273213.0,5,2492101.0,12153465.0,29.01
746,2013491.0,21.0,8598277.0,1,2497423.0,12154937.0,61.6
747,2013019.0,1.0,8182971.0,6,2490252.0,12151126.0,112.06
748,2013165.0,11.0,7300628.0,10,2493548.0,12153312.0,49.76
749,2013497.0,33.0,8659240.0,4,2497802.0,12153048.0,54.24
750,2013239.0,6.0,8300913.0,5,2495639.0,12154575.0,86.15
751,2012774.0,23.0,7794034.0,9,2492612.0,12150782.0,73.96
752,2013528.0,9.0,8379005.0,7,2496950.0,12153759.0,40.45
753,2013242.0,1.0,7531663.0,7,2495674.0,12152841.0,52.75
754,2012974.0,11.0,7706127.0,2,2497962.0,12151373.0,31.53
755,2012795.0,43.0,8876815.0,6,2497350.0,12152372.0,113.77
756,2013394.0,35.0,7594258.0,0,2496101.0,12151669.0,21.96
757,2013235.0,42.0,7961411.0,0,2494882.0,12152897.0,48.46
758,2013156.0,21.0,8820878.0,6,2491332.0,12154445.0,10.44
759,2013486.0,5.0,8447719.0,9,2492613.0,12152847.0,31.97
760,2013389.0,24.0,7127243.0,8,2494191.0,12153159.0,93.37
761,2012806.0,20.0,7301324.0,6,2495993.0,12152594.0,29.71
762,2012953.0,37.0,7016041.0,9,2495137.0,12150256.0,16.4
763,2012895.0,4.0,8290617.0,4,2492882.0,12151164.0,59.74
764,2013348.0,21.0,7915763.0,7,2490065.0,12152460.0,8.7
765,2012698.0,7.0,7274673.0,1,2494962.0,12151551.0,16.92
766,2013189.0,14.0,8959556.0,8,2492856.0,12150909.0,96.36
767,2013365.0,32.0,8083475.0,5,2497346.0,12152521.0,92.38
768,2013470.0,21.0,7494818.0,8,2490239.0,12151614.0,108.17
769,2012980.0,16.0,8024038.0,1,2495848.0,12151291.0,101.51
770,2013419.0,17.0,8390235.0,2,2499415.0,12152320.0,82.68
771,2012768.0,20.0,7155955.0,7,2491744.0,12150666.0,13.35
772,2013442.0,34.0,7561936.0,0,2494716.0,12154639.0,93.64
