No,X1 transaction date,X2 house age,X3 distance to the nearest MRT station,X4 number of convenience stores,X5 latitude,X6 longitude,Y house price of unit area
386,2013402.989,14.2,8190949.25,9,2496763.61,12153051.82,94.06
387,2012925.344,33.9,7759272.54,8,2496796.33,12152732.04,63.62
388,2012829.535,5.7,8229560.92,5,2499459.25,12151248.72,40.58
389,2013354.563,42.5,8443350.67,8,2492958.24,12151716.38,24.22
390,2013406.061,19.9,8408205.44,7,2490011.12,12154260.24,38.89
391,2013574.303,10.3,7766187.63,7,2492719.55,12152796.09,48.92
392,2013044.958,3.2,7341330.23,0,2492178.91,12152573.71,90.72
393,2013007.769,7.4,7880693.4,8,2496618.35,12150497.9,66.91
394,2013378.194,22.8,7291691.44,5,2496337.12,12150080.14,16.12
395,2012979.176,14.8,8820787.84,8,2495934.61,12154818.43,9.58
396,2013519.574,36.3,7707529.01,2,2490162.43,12151884.93,18.85
397,2013453.306,18.9,7315963.79,2,2497287.78,12153016.07,52.71
398,2013059.959,10.9,7052056.09,5,2493235.3,12150398.58,110.16
399,2013354.798,27.0,8321098.15,8,2496650.56,12153415.57,77.65
400,2013358.161,31.0,8302851.2,6,2495565.78,12154662.83,95.72
401,2012761.461,7.3,7696741.93,2,2493427.31,12152878.33,58.85
402,2013493.738,7.3,7146694.27,2,2491345.76,12150630.58,47.35
403,2013129.811,1.6,7837939.33,1,2490944.19,12152908.61,19.51
404,2013424.035,32.3,7636628.38,8,2498315.18,12153831.74,103.87
405,2012960.165,29.1,8385122.04,2,2499183.98,12152032.08,93.67
406,2013487.299,20.8,8239185.67,10,2496497.88,12154399.19,26.08
407,2013023.509,37.0,7745815.12,4,2491034.34,12153243.41,63.9
408,2012676.927,35.3,7445722.32,8,2494020.27,12154496.24,61.16
409,2013496.33,25.6,9021132.3,7,2497289.39,12153117.53,76.3
410,2012750.619,38.0,7928708.44,1,2497798.21,12150656.44,111.59
411,2012959.491,9.0,8407937.91,2,2491182.19,12151548.46,71.32
412,2013537.257,4.9,7287515.99,1,2490000.31,12151008.97,66.97
413,2013537.756,11.8,7993325.2,7,2497121.37,12154544.13,13.13
414,2013192.269,2.5,7056329.28,5,2493565.96,12153802.0,14.51
415,2013245.763,23.3,8033962.02,5,2492544.81,12153381.99,28.19
416,2013077.776,41.0,8971999.79,8,2490128.97,12151504.83,11.17
417,2012935.581,1.7,7785935.56,7,2495402.99,12150920.22,89.29
418,2012968.057,5.3,7079770.48,3,2498511.51,12153782.26,87.09
419,2013283.027,19.8,7063323.35,3,2499576.32,12152370.79,22.55
420,2013356.175,40.9,7793668.04,8,2495657.45,12151128.95,99.49
421,2013392.086,13.8,7327347.97,0,2495144.61,12153083.11,24.61
422,2013390.29,22.2,7047769.19,1,2490850.56,12150201.67,40.7
423,2012750.545,1.8,8546915.11,1,2495488.73,12151630.85,34.96
424,2013119.889,6.5,7937957.42,5,2493799.79,12152342.78,48.52
425,2012719.724,43.2,7591680.84,3,2496071.35,12150739.79,35.59
426,2013170.368,42.3,8841215.56,10,2493887.26,12154923.27,61.34
427,2013071.442,0.2,7237574.55,9,2492402.99,12151045.49,52.37
428,2013480.137,41.7,8955433.29,2,2490949.65,12150651.77,116.02
429,2012988.438,28.0,7642252.2,2,2493149.18,12151017.67,13.75
430,2012774.233,38.0,8817323.88,2,2490966.45,12153845.31,23.23
431,2012797.98,19.9,8233383.57,5,2491768.97,12152127.53,13.41
432,2013364.544,22.6,8691117.54,7,2499873.36,12152827.08,76.38
433,2013233.288,21.4,9012903.23,10,2494441.04,12150105.05,13.59
434,2012759.628,29.2,7589963.89,6,2495318.72,12150172.16,99.52
435,2012744.042,6.1,8966104.52,3,2498736.19,12152229.13,63.86
436,2013309.088,1.3,7796726.5,10,2499955.69,12154083.28,65.52
437,2012733.651,13.5,7788605.47,3,2495827.14,12154426.19,69.32
438,2013419.824,30.9,7696297.9,10,2498124.74,12150433.53,26.37
439,2013313.918,8.8,8107506.65,9,2493269.41,12152691.82,29.33
440,2012741.515,29.5,7315320.03,10,2493057.44,12154566.15,42.64
441,2012744.711,42.5,8132675.54,10,2494027.04,12151939.86,72.83
442,2013570.762,4.1,8108114.61,10,2496725.07,12154147.83,30.69
443,2013009.832,29.5,8558550.92,1,2496821.92,12150668.48,20.38
444,2013006.508,19.4,8705319.36,0,2493152.39,12154676.97,114.22
445,2013411.524,38.0,7900969.47,8,2491332.1,12153757.12,10.02
446,2013534.68,7.8,7618454.71,1,2496323.96,12154706.67,95.82
447,2013570.177,30.3,7530497.02,7,2491283.26,12153383.09,94.21
448,2013357.094,36.7,7398123.69,8,2495784.93,12151817.02,40.26
449,2013011.654,41.4,7117924.24,3,2496934.22,12154690.91,22.51
450,2012743.487,29.9,7700513.64,7,2497006.11,12151377.83,23.6
451,2013378.867,21.8,7552820.3,8,2497534.72,12151660.86,84.25
452,2013178.498,27.1,8976909.2,9,2498728.59,12153504.04,78.24
453,2013055.587,38.1,8140852.52,9,2494999.59,12153826.58,93.62
454,2013497.221,25.0,7710391.99,4,2497302.49,12154647.02,110.63
455,2012768.857,1.3,8187408.01,6,2496191.73,12151024.01,83.64
456,2013118.245,40.8,7284741.61,9,2491866.4,12153989.99,24.73
457,2012677.4,30.2,7908338.56,3,2490256.9,12153692.73,34.35
458,2013096.293,29.6,8281028.69,0,2492845.41,12150318.97,100.16
459,2012718.574,9.4,8000092.34,2,2494430.34,12151936.12,30.6
460,2012775.837,28.9,7821881.13,4,2496171.06,12151413.83,15.57
461,2012774.654,17.3,9033022.23,2,2498499.59,12151522.45,84.89
462,2013261.677,28.5,8800777.16,10,2491962.46,12154914.73,51.84
463,2013350.377,4.7,8275242.97,6,2491255.5,12153213.89,108.71
464,2013201.366,28.8,8164721.75,8,2499634.8,12153588.38,79.06
465,2013548.35,43.8,8269626.8,5,2491080.45,12154883.09,17.54
466,2013010.381,2.1,7411805.26,9,2494784.91,12151886.01,111.77
467,2012928.712,42.8,7808296.14,0,2495855.64,12154009.2,36.02
468,2013462.637,17.8,7080718.66,6,2495413.74,12152172.65,44.66
469,2012871.814,38.1,7972779.83,2,2490860.32,12154347.67,51.81
470,2013549.312,34.3,8110814.35,4,2490570.27,12150903.29,13.23
471,2012678.133,24.8,7465886.23,9,2491054.83,12154738.43,62.17
472,2013555.409,32.3,8972023.19,3,2495855.88,12151093.86,21.15
473,2012706.534,38.5,8860385.81,9,2495443.45,12151631.1,51.67
474,2013483.287,17.7,8477220.54,4,2492337.41,12153780.96,46.14
475,2013150.374,14.3,8091098.89,4,2496377.74,12151968.78,92.54
476,2013576.556,29.2,8779614.13,5,2498200.68,12153041.06,95.87
477,2012734.598,35.4,7267263.22,9,2490415.79,12152222.87,24.46
478,2013174.331,33.4,8617071.58,9,2494981.3,12153711.85,47.88
479,2013554.881,34.9,7255334.21,10,2496893.1,12151141.66,48.63
480,2013146.158,19.1,8624642.1,5,2492523.12,12150292.29,24.24
481,2013243.529,35.8,7564111.79,7,2493077.71,12151499.65,95.35
482,2013304.306,5.3,8794181.76,7,2496136.38,12152371.54,85.32
483,2013083.36,23.8,8931138.17,10,2498979.35,12150840.1,28.52
484,2013241.843,0.3,7304377.93,8,2498099.24,12151773.99,47.9
485,2013202.232,14.2,7946451.99,7,2495831.3,12151999.92,19.23
486,2013492.461,16.1,9006713.67,10,2497302.22,12150286.96,76.64
487,2012708.629,17.4,7988861.15,1,2493648.22,12152916.54,20.94
488,2012924.362,30.5,8766477.99,9,2496409.66,12154421.72,115.95
489,2013537.577,17.0,8204312.73,10,2494661.82,12150758.71,93.4
490,2013482.482,19.7,7767777.11,0,2491899.36,12152989.04,50.49
491,2013084.382,10.4,7584600.56,9,2497017.38,12153323.7,71.18
492,2013235.041,16.3,7415714.37,1,2495564.65,12152096.67,107.76
493,2012921.081,10.0,8558338.95,1,2493586.22,12153505.49,68.5
494,2012839.319,3.2,7790709.58,2,2499113.39,12152053.66,26.78
495,2013091.748,26.4,8045868.15,9,2490209.34,12152523.19,49.22
496,2012990.671,29.3,8007103.96,6,2493157.73,12150036.77,100.26
497,2013201.629,27.1,8180885.45,1,2490568.81,12153458.6,78.4
498,2012738.205,20.3,8770629.8,0,2497665.27,12153306.71,79.11
499,2013559.546,16.6,9006206.29,5,2497021.07,12150192.0,102.86
500,2013570.369,37.8,7833756.7,8,2493313.52,12151841.25,105.85
501,2013306.516,22.7,8692777.67,2,2496756.63,12154895.16,108.69
502,2013158.064,21.0,8563922.64,5,2493959.37,12152103.68,18.02
503,2012950.527,1.1,8173214.26,2,2497562.54,12152509.73,67.4
504,2013412.436,14.9,8955695.77,0,2494541.84,12154549.65,88.98
505,2013294.214,16.7,7410091.87,4,2494122.8,12153586.31,90.79
506,2012815.957,17.5,7223511.52,9,2499347.3,12152910.35,74.28
507,2013501.409,25.4,8746869.72,10,2492508.79,12153989.02,25.93
508,2013420.444,23.4,7898327.5,3,2491204.47,12154321.83,95.24
509,2013537.017,26.6,8732564.57,6,2495845.43,12152284.44,86.74
510,2013331.759,33.5,8826910.68,5,2499693.22,12152375.54,17.07
511,2013228.888,35.6,7127763.63,9,2493778.39,12151930.25,58.57
512,2013050.111,31.5,8807220.82,6,2490620.37,12154833.53,26.72
513,2013521.379,41.9,7917084.15,4,2493393.05,12153485.83,44.69
514,2013460.315,0.8,8044143.76,3,2495059.32,12150416.12,9.59
515,2012708.42,8.6,8281761.4,6,2491619.23,12154314.8,51.6
516,2012691.152,0.3,8895013.82,6,2496581.02,12152402.8,68.03
517,2013011.84,28.4,7039104.0,5,2499977.49,12150343.77,75.69
518,2013409.467,39.3,7975433.86,7,2494517.39,12152748.59,80.52
519,2013571.345,10.7,8406808.34,3,2493547.29,12152085.82,99.51
520,2012804.782,40.6,8478373.69,9,2494007.04,12154388.75,31.28
521,2013211.224,2.6,8416648.5,4,2491151.46,12151019.97,20.84
522,2013015.896,40.9,7275001.31,3,2498832.74,12154132.32,101.18
523,2013555.442,15.4,7612445.41,0,2494148.26,12152788.44,24.81
524,2013438.381,4.4,7733790.63,7,2493872.74,12150273.05,114.73
525,2013434.909,21.3,8645561.58,0,2496596.9,12154859.23,100.19
526,2013096.323,11.2,7570232.87,4,2494420.33,12152563.08,62.65
527,2013046.975,12.5,7431019.34,5,2496482.33,12151454.38,115.46
528,2012917.441,13.5,8958561.41,5,2490614.46,12152347.03,18.3
529,2012718.64,35.2,7018130.79,4,2498137.23,12154289.29,40.91
530,2013459.086,23.6,9041148.33,2,2499405.04,12151524.52,77.74
531,2013411.617,13.6,8384509.71,4,2496487.65,12150963.38,46.07
532,2013582.741,26.7,8694721.77,7,2499545.66,12150645.36,109.63
533,2013579.919,31.4,7602675.2,1,2491514.32,12151489.3,14.81
534,2013175.775,11.9,7029283.42,5,2494774.16,12153900.24,67.98
535,2013371.392,18.1,8509390.31,8,2496018.07,12152358.13,72.54
536,2013532.405,5.3,8706331.19,7,2495817.37,12151137.41,79.33
537,2013445.277,7.9,8514722.42,10,2494014.62,12150830.92,35.7
538,2012893.571,29.8,7292215.4,7,2493380.84,12151663.65,47.67
539,2013079.698,7.9,8541216.68,7,2491268.24,12154699.62,100.32
540,2012785.31,23.0,8572913.06,6,2493917.42,12151715.13,29.02
541,2013540.911,31.1,8347114.43,7,2491626.61,12154940.62,98.47
542,2013222.256,4.7,8567171.35,5,2497343.66,12152426.15,69.44
543,2012876.437,24.8,8730421.97,1,2492088.31,12150895.82,91.36
544,2013282.278,11.2,8255192.26,1,2490585.65,12154455.7,86.03
545,2013233.205,42.2,7181250.33,7,2495523.66,12152301.78,30.41
546,2012995.077,21.2,7997494.37,10,2495952.3,12153548.36,70.11
547,2012771.019,35.3,7158839.94,0,2498719.13,12154918.56,102.96
548,2013282.161,24.1,7833672.47,5,2495769.82,12150250.88,55.09
549,2013143.602,1.9,7832779.48,5,2493454.81,12150483.47,113.83
550,2013374.444,27.7,7135030.13,10,2498030.12,12153602.28,57.3
551,2013143.47,41.7,7713549.38,3,2495402.79,12151409.13,23.29
552,2013447.598,26.4,7227058.38,10,2490792.8,12150921.51,50.4
553,2013172.547,35.9,8653330.8,10,2495658.51,12150196.81,112.19
554,2013180.819,38.7,8938596.31,9,2499080.19,12150109.23,42.74
555,2013470.015,10.0,7147931.02,2,2493963.13,12153872.43,103.0
556,2013036.59,9.3,8953789.4,10,2492963.26,12150672.17,104.45
557,2012789.758,26.8,8068985.83,2,2491434.69,12152338.6,46.09
558,2012693.365,18.0,7612793.35,0,2491514.46,12153029.48,16.75
559,2013358.706,36.8,7157229.52,2,2494327.71,12152141.76,87.23
560,2013235.204,39.4,8024080.01,3,2495956.8,12150135.53,41.84
561,2013311.937,15.5,8625265.76,10,2490806.15,12153917.51,93.64
562,2012862.075,10.4,8446420.34,10,2499395.69,12150052.57,56.25
563,2012791.916,34.2,7102742.63,4,2497551.34,12153809.45,60.93
564,2012680.323,12.0,7149128.43,2,2495866.24,12154466.52,93.09
565,2012988.138,36.0,7824120.0,5,2498284.39,12152164.2,49.62
566,2013207.365,18.6,7604048.01,10,2490801.87,12152677.71,56.3
567,2013026.296,29.2,7475366.77,4,2494768.39,12152384.92,48.94
568,2013067.727,4.2,7574824.49,2,2496300.93,12151946.04,47.97
569,2013495.209,27.3,8643609.12,5,2498286.53,12154437.12,65.4
570,2012986.002,19.8,8900834.48,5,2497834.7,12154469.67,96.49
571,2013137.814,25.7,7828680.5,7,2492770.69,12151679.08,47.36
572,2013384.826,7.4,8853546.1,1,2499408.8,12153075.35,65.22
573,2013030.233,32.3,7657653.54,0,2491243.46,12154634.54,81.31
574,2013236.831,37.8,7974602.36,3,2498751.34,12154810.29,37.21
575,2013456.925,9.5,7462366.27,6,2499709.4,12152544.8,38.1
576,2013536.761,4.2,8310161.63,10,2491771.54,12152264.12,110.18
577,2012801.719,1.0,9002609.64,9,2497220.66,12151393.47,87.12
578,2013515.754,28.1,8234509.1,2,2490402.86,12154794.36,71.03
579,2013117.779,26.6,7731946.64,2,2494054.23,12150714.07,78.78
580,2012903.552,23.9,8325179.25,4,2495162.83,12152899.15,10.82
581,2013087.568,10.2,7251447.28,4,2495806.45,12151412.75,75.53
582,2013564.71,17.1,8817846.35,9,2499359.37,12151395.04,63.6
583,2013118.238,26.0,8029111.55,2,2496722.51,12152024.84,67.58
584,2012968.136,21.8,7919192.53,8,2494812.78,12154993.96,47.1
585,2013247.195,43.3,8198448.53,3,2498096.75,12150274.83,16.55
586,2012886.973,6.0,8278061.62,2,2499505.33,12152892.71,28.85
587,2012736.491,30.4,7146825.02,10,2490220.66,12150412.86,112.09
588,2012785.054,17.7,8396365.88,1,2499825.21,12150772.6,52.52
589,2012784.29,18.8,7494896.9,9,2490861.32,12152197.81,58.89
590,2012806.143,31.4,8460465.79,10,2498143.87,12152552.3,13.39
591,2012794.166,30.3,8682582.11,8,2492803.35,12151293.96,11.73
592,2013254.041,43.4,8644582.35,3,2491321.8,12151582.29,86.42
593,2012833.602,5.6,8130199.29,2,2494398.56,12150434.84,66.74
594,2012983.631,4.6,8064062.65,6,2496439.57,12151516.1,63.51
595,2013488.458,31.7,7292267.92,7,2493809.52,12154832.79,34.32
596,2013101.149,25.3,8586052.74,10,2490545.65,12154723.54,89.45
597,2013278.483,12.0,7555196.66,1,2495994.61,12151674.39,26.09
598,2012824.845,3.5,8016043.14,6,2499024.03,12152854.27,28.47
599,2012843.137,3.8,7581512.79,4,2493832.15,12154547.98,58.23
600,2012704.436,39.2,7273760.1,10,2492163.33,12150030.92,39.06
601,2012821.745,8.4,8287827.0,4,2494425.77,12154053.42,34.8
602,2012922.189,14.2,7111141.94,2,2490483.63,12154741.85,78.51
603,2012829.142,9.9,8531433.18,4,2498204.88,12150456.63,79.14
604,2012748.252,15.5,7649657.45,1,2498263.41,12150807.24,98.21
605,2012777.502,3.0,7000275.53,3,2495880.0,12154803.73,53.51
606,2013089.073,22.7,8045568.83,5,2493531.03,12152687.7,15.63
607,2012856.002,3.0,7095840.55,0,2497997.83,12150070.98,37.68
608,2013000.671,35.1,7564934.1,9,2495546.87,12151288.16,115.3
609,2013128.13,10.2,8446195.34,3,2498259.32,12152249.72,73.13
610,2013299.402,23.7,7128238.27,5,2496314.59,12153464.54,85.6
611,2012703.01,38.5,8716955.86,8,2497844.05,12153665.8,8.41
612,2013399.26,28.5,7007814.06,10,2495985.63,12154977.11,64.55
613,2013242.157,23.3,7504904.39,10,2494141.41,12151437.56,11.72
614,2012741.891,14.2,8515597.78,1,2499579.46,12152691.1,70.16
615,2013467.198,14.6,7646964.12,10,2495411.14,12152666.62,108.79
616,2013510.519,29.3,7208431.68,6,2496050.9,12152028.23,114.03
617,2012722.947,43.5,7736896.67,5,2492204.88,12150845.81,67.01
618,2012920.62,29.0,7553118.13,1,2496256.51,12154887.28,57.96
619,2013405.48,24.4,8723856.52,7,2495716.08,12154266.59,111.46
620,2013352.406,32.0,7640986.38,6,2491848.38,12152491.67,81.63
621,2012836.021,20.4,8613845.0,10,2490595.87,12153016.23,14.73
622,2012858.764,2.6,8824419.01,4,2496043.59,12151136.31,58.78
623,2013006.352,24.6,7887419.52,4,2497636.92,12152718.94,34.0
624,2013110.823,41.9,8861385.15,6,2495234.01,12153474.85,59.23
625,2013233.321,7.7,7771844.08,8,2492267.73,12152575.84,57.66
626,2013004.925,30.2,8972124.59,10,2496665.22,12154951.43,71.58
627,2013090.682,8.8,7182651.19,8,2490801.06,12153056.71,46.81
628,2013351.683,23.5,8405370.73,8,2494418.34,12151854.87,25.65
629,2012700.602,4.2,8010148.96,5,2491633.67,12153860.76,62.96
630,2012898.232,19.7,7792976.72,9,2491844.59,12150852.31,98.84
631,2013320.428,33.1,8294279.22,5,2492022.94,12151922.58,80.57
632,2013487.009,15.2,8439814.29,2,2493867.07,12151734.79,44.79
633,2013135.697,29.1,7008925.53,0,2490511.5,12152159.04,110.41
634,2013154.416,34.8,7341520.24,6,2493977.93,12153908.9,107.85
635,2012765.17,40.6,8458611.28,3,2495117.07,12152420.87,30.61
636,2013076.83,10.3,8363162.0,0,2494832.94,12153970.07,11.93
637,2013154.877,17.5,8976152.57,7,2493827.84,12152882.44,89.07
638,2012889.103,6.7,8556783.47,5,2498391.47,12151710.35,98.55
639,2012913.627,43.5,8944906.36,5,2491453.27,12154049.89,113.97
640,2013012.592,40.6,8437121.07,1,2495056.97,12151191.45,105.39
641,2012685.385,23.7,7609697.39,0,2490620.41,12151121.91,73.6
642,2012962.025,36.9,7215535.12,1,2490711.56,12152522.51,65.85
643,2012860.686,22.8,8599303.59,3,2495738.66,12151304.25,10.66
644,2012966.988,27.3,8317675.51,1,2495660.18,12150045.44,34.71
645,2012776.702,3.9,7098569.6,0,2498780.34,12153241.49,58.11
646,2013482.723,33.1,7736521.39,6,2495578.74,12152555.47,76.67
647,2013210.731,5.6,8957235.44,10,2499597.91,12152227.59,68.84
648,2013289.058,36.2,8023623.59,10,2490486.95,12154834.84,89.22
649,2013389.881,34.3,7885193.32,7,2490980.08,12152856.0,38.35
650,2013123.573,31.0,7936273.06,5,2490440.66,12154317.16,69.69
651,2012746.619,1.6,7427291.75,3,2491852.77,12150697.25,17.29
652,2013158.99,13.3,7754229.6,5,2495412.7,12152846.03,53.06
653,2013204.546,11.5,7756492.22,2,2496455.72,12154339.9,90.04
654,2013349.823,15.8,7107097.74,7,2490455.85,12152915.53,83.8
655,2013062.4,3.8,8570140.95,9,2499459.71,12153590.07,116.47
656,2012783.864,41.0,7852003.96,1,2498421.65,12151860.22,38.14
657,2012926.939,24.3,8681856.11,4,2492966.12,12150462.25,62.35
658,2012999.583,13.4,8739476.97,0,2490771.88,12152289.5,43.82
659,2013258.66,17.4,7433656.31,5,2491698.87,12151972.4,56.02
660,2013189.833,19.6,8344686.23,1,2491269.44,12154335.3,101.78
661,2012993.185,26.3,7966102.49,3,2491232.84,12151219.98,82.79
662,2013570.648,22.6,8800453.9,5,2495185.62,12154833.67,104.58
663,2013221.89,40.3,7441320.43,9,2492458.47,12154790.69,29.97
664,2012884.3,21.8,8386538.75,10,2493581.4,12151238.16,103.58
665,2012760.233,43.5,8243221.39,7,2499895.05,12151740.26,14.17
666,2012807.019,37.3,7604070.47,7,2496843.14,12154477.78,105.26
667,2012892.297,9.1,7279431.63,10,2499489.81,12154833.11,43.77
668,2012814.184,40.8,8332998.2,5,2491425.57,12152217.2,42.17
669,2012837.895,5.1,8510879.39,3,2493821.39,12151604.99,63.88
670,2012928.147,35.8,7645649.19,7,2495547.32,12152630.47,110.98
671,2012825.81,16.7,8319073.44,7,2490767.58,12153438.85,12.85
672,2013488.437,38.5,7808282.16,9,2490041.87,12151367.37,46.31
673,2012740.494,38.0,8458940.28,0,2496704.34,12153682.37,101.74
674,2013147.452,35.3,7407515.96,3,2496418.2,12150258.29,51.13
675,2013042.923,34.6,8821029.15,3,2494107.89,12150246.47,29.49
676,2013566.859,13.3,7587926.79,6,2494896.44,12151931.44,54.28
677,2012769.628,3.5,7752345.22,10,2494154.43,12151767.37,49.97
678,2013031.436,17.7,7118833.25,6,2490240.05,12151578.17,108.2
679,2013555.035,7.6,7228110.05,10,2493353.72,12152455.1,91.34
680,2013459.805,30.4,8055250.2,7,2491770.82,12151603.67,63.11
681,2013415.438,15.2,7547389.19,10,2490984.24,12150961.29,116.22
682,2012903.239,42.7,8709063.36,4,2499567.2,12151547.35,58.73
683,2012823.533,28.1,7030056.88,6,2495993.6,12154874.52,14.0
684,2013279.477,36.0,7775477.06,7,2497286.56,12152055.57,36.42
685,2013518.308,5.8,7690076.07,8,2493153.64,12152223.56,55.52
686,2013176.995,37.8,7039536.72,2,2493931.47,12152882.72,24.84
687,2013190.597,40.4,7254408.74,2,2492369.24,12154916.7,111.74
688,2012923.461,21.3,7846149.94,3,2490969.66,12151208.01,91.88
689,2013371.856,26.6,8008206.75,4,2491790.32,12153406.41,37.08
690,2012838.332,33.5,7827017.53,9,2497975.14,12153579.92,72.53
691,2012963.49,7.7,8086089.3,0,2496775.46,12153036.62,86.89
692,2013056.7,22.0,8217404.92,6,2495469.29,12150442.89,111.05
693,2013131.971,17.5,7020300.23,8,2494750.9,12153384.36,104.49
694,2012889.047,6.4,7949355.84,7,2499224.34,12150320.47,64.22
695,2012772.191,16.1,8970939.83,4,2490727.35,12152980.71,92.73
696,2013226.328,3.0,8061735.55,3,2492806.01,12153697.91,69.38
697,2012931.386,1.1,8385984.53,6,2493499.38,12151054.85,68.34
698,2013199.414,5.9,7637950.58,4,2497824.26,12154208.11,20.21
699,2012808.396,42.2,8583281.41,6,2499925.15,12150151.77,21.46
700,2013107.724,24.1,8581092.82,0,2492406.71,12154219.06,65.8
701,2013154.852,42.3,8066366.32,0,2498743.07,12152301.65,37.15
702,2012714.47,18.9,8996539.73,9,2498306.23,12151087.94,9.91
703,2012975.33,13.7,7256826.27,2,2492246.57,12150668.89,87.04
704,2012790.124,22.2,7034668.24,10,2493993.33,12154766.54,11.17
705,2012725.051,19.3,8575440.26,1,2494096.73,12150363.33,73.02
706,2013573.804,4.6,8651122.21,1,2499782.21,12150995.47,66.86
707,2012962.276,28.1,7245896.63,6,2491808.92,12151739.11,114.07
708,2013408.845,9.5,7543277.84,9,2497991.58,12153101.17,60.82
709,2012900.251,27.1,7035905.22,1,2493341.93,12152724.01,14.59
710,2013291.256,28.5,7599993.85,10,2497308.7,12150628.22,68.23
711,2013363.369,6.7,8581543.66,3,2494200.11,12151448.64,100.04
712,2013212.605,2.7,8059543.16,1,2495783.6,12151193.76,117.15
713,2013098.964,34.2,7712066.43,5,2498326.12,12151067.71,54.89
714,2013044.246,20.1,7760432.13,7,2498041.66,12152055.72,42.8
715,2012986.563,2.5,7002768.98,9,2498664.23,12153520.16,107.24
716,2013518.449,43.6,7613273.76,3,2490596.17,12151087.26,28.62
717,2013427.847,2.5,8322399.88,4,2496920.51,12151833.39,75.24
718,2013550.965,30.4,8992818.0,3,2491399.87,12151954.59,52.19
719,2012780.856,43.1,8732752.71,2,2494158.19,12154882.28,12.11
720,2013336.475,10.5,7048266.0,4,2495485.88,12154773.33,45.77
721,2013526.52,6.2,8838100.96,8,2494027.39,12154000.69,36.75
722,2012833.009,5.3,8602115.37,7,2495196.12,12151208.29,83.0
723,2012727.911,13.3,8596342.08,7,2499965.26,12150340.19,111.87
724,2013345.867,4.4,7936878.87,7,2491352.17,12151584.52,37.06
725,2013193.217,30.3,7814162.02,7,2496754.56,12151333.97,96.78
726,2013438.115,2.7,7619646.23,6,2493960.01,12152529.63,13.68
727,2012795.031,22.3,7134385.8,7,2491330.1,12153888.64,66.74
728,2013395.465,43.7,7466879.63,10,2491587.37,12154291.61,15.35
729,2012851.691,35.7,7504453.88,7,2499492.73,12154224.32,110.25
730,2012816.909,26.9,7990230.96,7,2498796.01,12151798.38,91.82
731,2012817.467,13.4,8528976.76,9,2499070.42,12153436.17,79.91
732,2013413.15,27.3,7969228.23,6,2499915.33,12151564.17,98.15
733,2013276.321,23.1,7118326.95,0,2492083.15,12150304.53,78.76
734,2013146.128,18.7,8959260.56,3,2493554.39,12153507.83,114.09
735,2012995.689,5.7,8928442.52,3,2496692.19,12150049.14,86.06
736,2013470.516,38.8,8606188.44,4,2494838.03,12152045.91,109.22
737,2013026.48,19.7,9027866.3,9,2494183.9,12151646.9,64.43
738,2013415.005,8.5,8113796.33,5,2493578.11,12153466.89,20.47
739,2013069.248,16.1,8969444.71,3,2495937.81,12153831.23,65.65
740,2013012.281,18.1,7154658.12,1,2495755.93,12151520.47,21.54
741,2013090.815,36.2,7748038.73,5,2491614.58,12154058.14,72.72
742,2012943.062,32.1,7461041.27,7,2494717.4,12151469.58,60.63
743,2013351.81,33.7,7400597.33,7,2495534.72,12152231.63,76.02
744,2013127.492,0.5,7288027.36,6,2495702.87,12153635.09,8.7
745,2012879.707,18.2,8273213.08,5,2492101.07,12153464.6,29.01
746,2013491.01,21.1,8598276.68,1,2497422.71,12154936.84,61.6
747,2013018.644,0.8,8182970.68,6,2490251.99,12151125.81,112.06
748,2013164.894,11.4,7300627.8,10,2493548.32,12153311.59,49.76
749,2013497.328,33.3,8659239.65,4,2497802.13,12153048.41,54.24
750,2013238.802,6.0,8300912.76,5,2495638.93,12154575.49,86.15
751,2012774.079,23.4,7794034.1,9,2492611.62,12150781.81,73.96
752,2013527.886,9.4,8379004.98,7,2496949.53,12153758.99,40.45
753,2013241.981,0.5,7531663.18,7,2495673.91,12152841.34,52.75
754,2012973.774,10.6,7706127.25,2,2497962.44,12151373.33,31.53
755,2012794.573,42.7,8876814.55,6,2497350.25,12152372.17,113.77
756,2013394.327,35.1,7594257.76,0,2496101.08,12151668.88,21.96
757,2013234.987,42.0,7961410.82,0,2494881.78,12152896.57,48.46
758,2013155.65,21.4,8820878.05,6,2491331.82,12154445.0,10.44
759,2013485.806,4.8,8447719.04,9,2492613.33,12152846.52,31.97
760,2013389.355,24.0,7127243.29,8,2494190.99,12153158.61,93.37
761,2012805.934,19.9,7301323.99,6,2495992.99,12152593.74,29.71
762,2012952.537,37.0,7016040.81,9,2495137.08,12150255.83,16.4
763,2012894.616,4.3,8290617.4,4,2492881.85,12151164.29,59.74
764,2013348.455,21.4,7915763.45,7,2490064.64,12152460.01,8.7
765,2012697.716,6.6,7274673.44,1,2494962.39,12151551.18,16.92
766,2013189.019,14.2,8959555.79,8,2492856.26,12150908.82,96.36
767,2013365.412,32.3,8083475.11,5,2497346.08,12152520.66,92.38
768,2013470.117,20.8,7494818.37,8,2490239.46,12151614.05,108.17
769,2012980.347,16.5,8024037.67,1,2495848.28,12151290.54,101.51
770,2013419.272,17.3,8390235.43,2,2499414.74,12152319.93,82.68
771,2012768.339,20.1,7155955.4,7,2491744.09,12150666.42,13.35
772,2013442.35,34.4,7561935.77,0,2494716.49,12154638.73,93.64
